Counting Sort
./tp1-H10-donnees/testset_50000_13.txt;2.409
./tp1-H10-donnees/testset_50000_14.txt;1.024
./tp1-H10-donnees/testset_50000_15.txt;1.55
./tp1-H10-donnees/testset_50000_16.txt;2.065
./tp1-H10-donnees/testset_50000_17.txt;1.839
./tp1-H10-donnees/testset_50000_18.txt;0.97
./tp1-H10-donnees/testset_50000_19.txt;0.823
./tp1-H10-donnees/testset_50000_20.txt;2.304
./tp1-H10-donnees/testset_50000_21.txt;1.087
./tp1-H10-donnees/testset_50000_22.txt;0.953
./tp1-H10-donnees/testset_50000_23.txt;1.562
./tp1-H10-donnees/testset_50000_24.txt;1.672
./tp1-H10-donnees/testset_50000_25.txt;1.522
./tp1-H10-donnees/testset_50000_26.txt;2.048
./tp1-H10-donnees/testset_50000_27.txt;1.68
./tp1-H10-donnees/testset_50000_28.txt;1.26
./tp1-H10-donnees/testset_50000_29.txt;1.256
./tp1-H10-donnees/testset_100000_0.txt;3.341
./tp1-H10-donnees/testset_100000_1.txt;3.271
./tp1-H10-donnees/testset_100000_2.txt;7.632
./tp1-H10-donnees/testset_100000_3.txt;3.738
./tp1-H10-donnees/testset_100000_4.txt;4.579
./tp1-H10-donnees/testset_100000_5.txt;3.128
./tp1-H10-donnees/testset_100000_6.txt;3.488
./tp1-H10-donnees/testset_100000_7.txt;5.81
./tp1-H10-donnees/testset_100000_8.txt;2.859
./tp1-H10-donnees/testset_100000_9.txt;3.191
./tp1-H10-donnees/testset_100000_10.txt;1.733
./tp1-H10-donnees/testset_100000_11.txt;4.734
./tp1-H10-donnees/testset_100000_12.txt;2.66
./tp1-H10-donnees/testset_100000_13.txt;1.844
./tp1-H10-donnees/testset_100000_14.txt;5.333
./tp1-H10-donnees/testset_100000_15.txt;2.647
./tp1-H10-donnees/testset_100000_16.txt;1.838
./tp1-H10-donnees/testset_100000_17.txt;2.662
./tp1-H10-donnees/testset_100000_18.txt;5.909
./tp1-H10-donnees/testset_100000_19.txt;1.76
./tp1-H10-donnees/testset_100000_20.txt;2.324
./tp1-H10-donnees/testset_100000_21.txt;5.601
./tp1-H10-donnees/testset_100000_22.txt;1.719
./tp1-H10-donnees/testset_100000_23.txt;2.001
./tp1-H10-donnees/testset_100000_24.txt;6.01
./tp1-H10-donnees/testset_100000_25.txt;2.585
./tp1-H10-donnees/testset_100000_26.txt;1.833
./tp1-H10-donnees/testset_100000_27.txt;1.787
./tp1-H10-donnees/testset_100000_28.txt;2.026
./tp1-H10-donnees/testset_100000_29.txt;1.874
./tp1-H10-donnees/testset_500000_0.txt;63.678
./tp1-H10-donnees/testset_500000_1.txt;51.95
./tp1-H10-donnees/testset_500000_2.txt;61.806
./tp1-H10-donnees/testset_500000_3.txt;53.47
./tp1-H10-donnees/testset_500000_4.txt;51.611
./tp1-H10-donnees/testset_500000_5.txt;53.687
./tp1-H10-donnees/testset_500000_6.txt;34.766
./tp1-H10-donnees/testset_500000_7.txt;30.99
./tp1-H10-donnees/testset_500000_8.txt;33.29
